customer_id,company_name,contact_email,country,industry,company_size,acquisition_channel,signup_date,account_created_at
cus_f88078a321c34d,"Hayes, Davis and Ward",aburns@thompson.com,BR,HR Tech,51-200,referral,2023-03-07,2023-03-07 00:00:00+00:00
cus_200386a84b084c,Ashley Inc,jessephillips@murphy.info,AU,AgriTech,11-50,referral,2023-03-08,2023-03-08 00:00:00+00:00
cus_32740df760f842,"Beck, Fox and Perez",tamaracollins@walter.com,CA,EdTech,11-50,paid_search,2023-03-08,2023-03-08 00:00:00+00:00
cus_809474352a5e4a,Davis-Wilson,qmoore@fisher.biz,SG,HealthTech,51-200,referral,2023-03-08,2023-03-08 00:00:00+00:00
cus_96975fb8d1264f,Davis-Grant,ericapark@mcmillan.info,US,EdTech,501-2000,referral,2023-03-08,2023-03-08 00:00:00+00:00
cus_ceaa564cd37245,Quinn-Barron,pennyliu@murphy.com,US,AgriTech,201-500,organic,2023-03-08,2023-03-08 00:00:00+00:00
cus_30bb6a0a184742,Johnson-Hicks,osanders@kerr-nicholson.org,NL,HR Tech,1-10,outbound_sales,2023-03-09,2023-03-09 00:00:00+00:00
cus_71b348622a7b44,Johnson LLC,mlee@doyle.net,AU,HR Tech,501-2000,organic,2023-03-09,2023-03-09 00:00:00+00:00
cus_8ebe9b61675948,Cole-Jackson,christopherpowell@warner.info,FR,Logistics,1-10,paid_search,2023-03-09,2023-03-09 00:00:00+00:00
cus_cd46f77010824d,"Chung, Mejia and Brown",harriscourtney@bush.biz,SE,HR Tech,11-50,paid_search,2023-03-09,2023-03-09 00:00:00+00:00
cus_fdfbb10662c94e,"Jones, Obrien and Mendez",henry80@hammond.com,US,E-Commerce,51-200,organic,2023-03-09,2023-03-09 00:00:00+00:00
cus_ff213cf822df49,"Stout, Moreno and Lamb",jennifer09@gamble.com,GB,Marketing,11-50,organic,2023-03-09,2023-03-09 00:00:00+00:00
cus_55b1306ccf4b46,"Powers, Robinson and Clark",kevin03@hayden.info,CA,EdTech,201-500,outbound_sales,2023-03-10,2023-03-10 00:00:00+00:00
cus_eb4d83ca311c4c,"Aguilar, Walker and Romero",urobinson@henderson.org,CA,E-Commerce,51-200,organic,2023-03-10,2023-03-10 00:00:00+00:00
cus_0eecb93bdf4248,Meyer-Guerra,jleonard@duran-barry.info,NL,E-Commerce,51-200,paid_search,2023-03-11,2023-03-11 00:00:00+00:00
cus_6576404b41ae40,Mitchell LLC,boydkelly@smith-anderson.com,IN,AgriTech,2001+,partner,2023-03-11,2023-03-11 00:00:00+00:00
cus_8122a0c66eb048,Patterson and Sons,tammymedina@hancock.com,GB,FinTech,51-200,referral,2023-03-11,2023-03-11 00:00:00+00:00
cus_9f972b6ef9604a,"Boyer, Mitchell and Duncan",kathleenortiz@smith.com,DE,SaaS,51-200,organic,2023-03-11,2023-03-11 00:00:00+00:00
cus_23713cb0356d4d,Craig Group,tara40@reynolds.org,US,Marketing,51-200,organic,2023-03-12,2023-03-12 00:00:00+00:00
cus_3f56c2e7263647,Orozco Group,kmullins@torres.com,US,Logistics,11-50,referral,2023-03-12,2023-03-12 00:00:00+00:00
cus_53deac3eb86d45,"Jones, Gonzalez and Mitchell",perezkaren@james.com,BR,EdTech,1-10,organic,2023-03-12,2023-03-12 00:00:00+00:00
cus_24f694a791fc47,"Holden, White and Diaz",michaeljohnson@barrera.net,US,SaaS,11-50,outbound_sales,2023-03-13,2023-03-13 00:00:00+00:00
cus_730b5f6e46854c,Brown-Coffey,scotttamara@massey-silva.com,US,E-Commerce,51-200,referral,2023-03-13,2023-03-13 00:00:00+00:00
cus_8afbda4e4d3648,"Powers, Morris and Lee",kfloyd@bates.info,US,E-Commerce,11-50,partner,2023-03-13,2023-03-13 00:00:00+00:00
cus_a9765c608a6443,Mccullough-Mitchell,amanda92@miller.com,US,SaaS,51-200,referral,2023-03-13,2023-03-13 00:00:00+00:00
cus_b4c7a5d0115540,Brown and Sons,bradley77@hunter.com,CA,Logistics,51-200,paid_search,2023-03-13,2023-03-13 00:00:00+00:00
cus_c9d40291433445,"Davila, Romero and Rodriguez",bryantamanda@lang-abbott.com,US,FinTech,11-50,partner,2023-03-13,2023-03-13 00:00:00+00:00
cus_ee45b64733f644,Ruiz-Nguyen,wilsonlori@davis-west.com,US,HealthTech,1-10,referral,2023-03-13,2023-03-13 00:00:00+00:00
cus_380498399ad142,Henry-Smith,raymond93@baldwin.org,US,FinTech,51-200,partner,2023-03-14,2023-03-14 00:00:00+00:00
cus_3e79fd8a3f1942,Watson-Washington,samantha21@moore.com,GB,FinTech,51-200,organic,2023-03-14,2023-03-14 00:00:00+00:00
cus_149d43a7e7084d,"Brown, Carrillo and Hawkins",cheyennestrickland@moreno-price.net,DE,EdTech,11-50,partner,2023-03-15,2023-03-15 00:00:00+00:00
cus_69c4e45133bd4c,Thomas-Savage,laura39@thomas.net,US,E-Commerce,201-500,organic,2023-03-15,2023-03-15 00:00:00+00:00
cus_743b5a6d4f2e4b,Vega LLC,justin76@little.com,US,LegalTech,1-10,referral,2023-03-15,2023-03-15 00:00:00+00:00
cus_76b4fff8ba764c,Cook and Sons,steven51@thompson.com,CA,LegalTech,1-10,outbound_sales,2023-03-15,2023-03-15 00:00:00+00:00
cus_9a6b29daf1684f,Martin Group,oruiz@duncan.biz,CA,HealthTech,51-200,partner,2023-03-15,2023-03-15 00:00:00+00:00
cus_c4bdd988404946,"Ray, Cook and Goodman",joseph12@jones.biz,US,Logistics,1-10,paid_search,2023-03-15,2023-03-15 00:00:00+00:00
cus_05d0cfccefd64e,Melton Group,evansdaniel@york.com,US,LegalTech,201-500,organic,2023-03-16,2023-03-16 00:00:00+00:00
cus_14901c83671841,Gordon-Hall,gmeyer@martinez.com,DE,E-Commerce,1-10,outbound_sales,2023-03-16,2023-03-16 00:00:00+00:00
cus_1b7a884f556547,Bradley PLC,chase60@andrews.net,US,AgriTech,51-200,organic,2023-03-16,2023-03-16 00:00:00+00:00
cus_8970bdd3cc5244,"Wang, Dickson and Jimenez",mendezbrian@collins-garner.info,IN,Logistics,1-10,paid_search,2023-03-16,2023-03-16 00:00:00+00:00
cus_8f3a314e0f4c49,Moore Inc,csmith@flores.org,GB,HealthTech,1-10,outbound_sales,2023-03-16,2023-03-16 00:00:00+00:00
cus_91de470ee28948,"Munoz, Hughes and Mcmillan",jose12@carney-thompson.com,US,FinTech,51-200,organic,2023-03-16,2023-03-16 00:00:00+00:00
cus_9ed260972c9643,Jackson and Sons,lisa80@parrish.com,US,EdTech,51-200,organic,2023-03-16,2023-03-16 00:00:00+00:00
cus_f135e7fbe7ec44,Murphy Ltd,spencer39@reyes.com,US,FinTech,501-2000,partner,2023-03-16,2023-03-16 00:00:00+00:00
cus_071a570620694f,"Leonard, Wilson and Patterson",michael94@franklin.org,US,HealthTech,11-50,outbound_sales,2023-03-18,2023-03-18 00:00:00+00:00
cus_0f6de721120245,White Group,luis67@dudley.com,GB,E-Commerce,51-200,referral,2023-03-18,2023-03-18 00:00:00+00:00
cus_218c17261b4149,"Elliott, Miller and Stephens",samanthaclark@williams-fisher.com,US,Logistics,1-10,organic,2023-03-18,2023-03-18 00:00:00+00:00
cus_822d0e08418644,"Williams, Ross and Vazquez",vincent73@martinez.com,FR,Logistics,501-2000,organic,2023-03-18,2023-03-18 00:00:00+00:00
cus_b81739a4ea1547,"Martinez, Gonzalez and Espinoza",travisgarcia@schneider-david.com,CA,SaaS,51-200,organic,2023-03-18,2023-03-18 00:00:00+00:00
cus_e8d5e2e7cd254f,Wallace-Fisher,fmartinez@hall.com,DE,AgriTech,201-500,outbound_sales,2023-03-18,2023-03-18 00:00:00+00:00
cus_26c0bb161d914c,Fisher Group,smithkathleen@reyes.com,IN,EdTech,1-10,organic,2023-03-19,2023-03-19 00:00:00+00:00
cus_322df95b1cae43,Johnson-Gomez,jadams@garcia-chen.com,US,AgriTech,51-200,paid_search,2023-03-20,2023-03-20 00:00:00+00:00
cus_347f1bbecbf84f,Lara Group,michaelguerrero@lee.com,US,Logistics,201-500,paid_search,2023-03-20,2023-03-20 00:00:00+00:00
cus_8156c621002d44,"Weaver, Fowler and Rios",amanda65@martinez-horn.com,US,LegalTech,501-2000,outbound_sales,2023-03-20,2023-03-20 00:00:00+00:00
cus_543817b3985949,Owens-Thomas,mendezdaniel@smith.org,NL,AgriTech,501-2000,partner,2023-03-21,2023-03-21 00:00:00+00:00
cus_92378db601cc4e,Wood-Mccullough,lukekelly@taylor.com,US,Marketing,2001+,outbound_sales,2023-03-21,2023-03-21 00:00:00+00:00
cus_a3b05d258e2e44,Ramos-Henderson,rsoto@wilson-jimenez.net,US,Logistics,51-200,organic,2023-03-21,2023-03-21 00:00:00+00:00
cus_c7f504130b4d49,"Smith, Allen and Allen",ocollins@smith.com,GB,SaaS,11-50,organic,2023-03-21,2023-03-21 00:00:00+00:00
cus_0e7bb7ddbe7f4c,"Villarreal, Sexton and Evans",andrew09@collins.net,IN,HR Tech,11-50,paid_search,2023-03-22,2023-03-22 00:00:00+00:00
cus_19b6574fbb0c49,"Hill, Simmons and Taylor",andre00@butler.org,FR,SaaS,51-200,paid_search,2023-03-22,2023-03-22 00:00:00+00:00
cus_a68ee60bdd5042,Curry-Norton,caitlin80@preston-moody.com,US,E-Commerce,11-50,partner,2023-03-22,2023-03-22 00:00:00+00:00
cus_da34b9d09a2b4d,"Patterson, Hammond and Foley",eugene72@robertson.com,US,SaaS,2001+,partner,2023-03-22,2023-03-22 00:00:00+00:00
cus_09dfc8c2887e43,Edwards Inc,rickblack@hayes.com,US,HealthTech,11-50,paid_search,2023-03-23,2023-03-23 00:00:00+00:00
cus_13d0d46aaec848,Kirby-Malone,shane38@singh.com,US,Logistics,11-50,referral,2023-03-23,2023-03-23 00:00:00+00:00
cus_4f070248fd374d,Carrillo-Wyatt,jeffrey28@thompson.com,DE,E-Commerce,51-200,referral,2023-03-23,2023-03-23 00:00:00+00:00
cus_ad816d0985ac4c,Tate-Dyer,frodriguez@barajas-perez.com,US,Marketing,51-200,paid_search,2023-03-23,2023-03-23 00:00:00+00:00
cus_75b35b33fa5a4f,Willis LLC,martinezmindy@woods.biz,US,SaaS,201-500,referral,2023-03-24,2023-03-24 00:00:00+00:00
cus_b842d4f136db4f,Ross PLC,kentbishop@hogan-barnes.com,US,EdTech,11-50,partner,2023-03-24,2023-03-24 00:00:00+00:00
cus_3373333cd4794f,Smith and Sons,jessica84@cervantes-adkins.com,US,EdTech,11-50,referral,2023-03-25,2023-03-25 00:00:00+00:00
cus_8863ef7136e848,Reilly-Morales,newmancrystal@duncan.com,US,LegalTech,201-500,paid_search,2023-03-25,2023-03-25 00:00:00+00:00
cus_b426772f381f47,Cummings-Kim,fshelton@chang.biz,CA,EdTech,11-50,paid_search,2023-03-25,2023-03-25 00:00:00+00:00
cus_b575afb6103745,Daniel-Carson,walkeramber@richards.biz,US,EdTech,11-50,paid_search,2023-03-25,2023-03-25 00:00:00+00:00
cus_ee3b88de6dc641,Hernandez-Adams,qayers@lucas-king.biz,US,AgriTech,51-200,organic,2023-03-25,2023-03-25 00:00:00+00:00
cus_fdccc781f41449,Henderson Group,raymond40@fritz.org,US,FinTech,501-2000,organic,2023-03-25,2023-03-25 00:00:00+00:00
cus_5f8682c8323a41,Larsen and Sons,nicholasmiller@clark.com,US,AgriTech,11-50,organic,2023-03-26,2023-03-26 00:00:00+00:00
cus_76ed314408b945,"Johnson, Anderson and Vincent",jonathan66@dickerson.biz,US,AgriTech,11-50,outbound_sales,2023-03-26,2023-03-26 00:00:00+00:00
cus_79a9537a08c942,Young-Powell,jennifer13@washington.com,US,E-Commerce,51-200,referral,2023-03-26,2023-03-26 00:00:00+00:00
cus_b6bb779f09694d,"Gonzales, Huff and Jones",jacobgonzales@randall.com,US,Logistics,51-200,referral,2023-03-26,2023-03-26 00:00:00+00:00
cus_f8ca3e89bdc341,Medina-Hutchinson,johnsoncory@navarro-hansen.biz,US,Logistics,501-2000,partner,2023-03-26,2023-03-26 00:00:00+00:00
cus_5e3096204bba41,"Bell, Fields and Bates",agibson@moses.com,US,Marketing,51-200,outbound_sales,2023-03-27,2023-03-27 00:00:00+00:00
cus_26b0d2e5e06348,"Burke, Davis and Smith",santosnicholas@baldwin-hayes.com,AU,EdTech,11-50,outbound_sales,2023-03-28,2023-03-28 00:00:00+00:00
cus_2c39dce76c6542,Rose Inc,benjamin13@norton.com,CA,Marketing,2001+,organic,2023-03-28,2023-03-28 00:00:00+00:00
cus_48043b82e8ae42,Jones LLC,jessica22@fitzgerald.com,US,Logistics,51-200,organic,2023-03-28,2023-03-28 00:00:00+00:00
cus_535898e0cfc34b,Jones and Sons,hbrown@oneill-torres.info,DE,Logistics,201-500,organic,2023-03-28,2023-03-28 00:00:00+00:00
cus_6b0150649f264d,Garcia Ltd,zacharyhull@wise-macias.com,NL,HR Tech,51-200,outbound_sales,2023-03-28,2023-03-28 00:00:00+00:00
cus_ee9a3084cfa74c,Turner-Hill,jonathanreid@garcia-terrell.com,GB,Marketing,1-10,outbound_sales,2023-03-28,2023-03-28 00:00:00+00:00
cus_35d4f263430745,"Richard, Mitchell and Ward",imiller@lawson.com,US,AgriTech,11-50,referral,2023-04-01,2023-04-01 00:00:00+00:00
cus_42e04909998042,"Moss, Hicks and Flores",qsanders@johnson.net,GB,Logistics,51-200,paid_search,2023-04-01,2023-04-01 00:00:00+00:00
cus_4684eac78d5f46,Lewis-Ward,diana01@jones.org,AU,FinTech,11-50,paid_search,2023-04-01,2023-04-01 00:00:00+00:00
cus_d106122a2c4e4a,Miller-Frey,lucasdavid@hutchinson.com,SG,SaaS,201-500,referral,2023-04-01,2023-04-01 00:00:00+00:00
cus_f717623815564e,Higgins PLC,fcastillo@odom.com,US,LegalTech,51-200,organic,2023-04-01,2023-04-01 00:00:00+00:00
cus_50df145478e54a,"Bryant, Watts and Harrison",whitakerryan@anderson-lindsey.com,CA,FinTech,51-200,paid_search,2023-04-02,2023-04-02 00:00:00+00:00
cus_51a3b3c3849245,Huffman-Bridges,louiswu@smith.org,FR,HR Tech,1-10,organic,2023-04-02,2023-04-02 00:00:00+00:00
cus_a60c51d6a4a442,Boyd Group,castrolauren@burke.biz,CA,Logistics,501-2000,referral,2023-04-02,2023-04-02 00:00:00+00:00
cus_b41d764bf77446,"Martinez, Miller and Parker",jeremyspencer@medina.info,US,EdTech,11-50,paid_search,2023-04-02,2023-04-02 00:00:00+00:00
cus_b4d1c80e349e4d,Frost Group,daviddennis@molina-bryant.com,US,HealthTech,11-50,outbound_sales,2023-04-02,2023-04-02 00:00:00+00:00
cus_ecb1e52313ef4a,Price-Hubbard,stonechristopher@martinez-ashley.com,BR,HR Tech,1-10,partner,2023-04-02,2023-04-02 00:00:00+00:00
cus_fcd09423848e40,"Gallegos, Russell and Park",townsendjessica@kelly-vargas.net,US,LegalTech,1-10,organic,2023-04-02,2023-04-02 00:00:00+00:00
cus_46be6f53b54241,Perez Inc,matthewallen@houston.com,US,LegalTech,11-50,partner,2023-04-03,2023-04-03 00:00:00+00:00
cus_92c080bb094b45,"Daniel, Davis and Ford",sweeneyalexandra@williams.com,IN,FinTech,51-200,organic,2023-04-03,2023-04-03 00:00:00+00:00
cus_9cdd190649134d,Smith-Lane,goodmankimberly@schultz.com,CA,EdTech,51-200,paid_search,2023-04-03,2023-04-03 00:00:00+00:00
cus_a835c3be7aa14e,Barron and Sons,justinwhite@martin.com,FR,E-Commerce,11-50,referral,2023-04-03,2023-04-03 00:00:00+00:00
cus_b9aa8e2192b146,"Hunter, Bowman and Kidd",corystephenson@chapman.org,US,Logistics,51-200,referral,2023-04-03,2023-04-03 00:00:00+00:00
cus_4f346798246440,"Wright, Rodriguez and Wilson",johnstonjohn@garcia.biz,IN,AgriTech,1-10,referral,2023-04-04,2023-04-04 00:00:00+00:00
cus_5a33370db8784a,"Jones, Stanton and Williams",timothy18@brown-wolfe.com,SG,HealthTech,501-2000,paid_search,2023-04-04,2023-04-04 00:00:00+00:00
cus_7db544c4a67442,Williams-Parker,ypetersen@woods.biz,JP,FinTech,51-200,partner,2023-04-04,2023-04-04 00:00:00+00:00
cus_a3d228a1fb4147,"Sawyer, Arellano and Hill",jamesevans@jones.com,FR,Logistics,11-50,organic,2023-04-04,2023-04-04 00:00:00+00:00
cus_a7ae399eccdc4f,Erickson-Singh,glennhays@bonilla.com,US,Logistics,11-50,paid_search,2023-04-04,2023-04-04 00:00:00+00:00
cus_c2c2539b718b4d,Lambert-Vargas,stevensrobert@joyce.com,US,Logistics,11-50,partner,2023-04-04,2023-04-04 00:00:00+00:00
cus_c74c81b2e6da4b,"Bailey, Reyes and Dudley",douglasbutler@duffy.biz,JP,E-Commerce,11-50,outbound_sales,2023-04-04,2023-04-04 00:00:00+00:00
cus_d529ef4158404e,Hoffman PLC,stevensonanthony@mercado.com,DE,AgriTech,11-50,partner,2023-04-04,2023-04-04 00:00:00+00:00
cus_fbdcc9f763604f,Bush and Sons,sandrajuarez@wheeler-rios.com,GB,FinTech,201-500,outbound_sales,2023-04-04,2023-04-04 00:00:00+00:00
cus_04a508649d4f43,Vasquez-Henderson,nortonlinda@yang-livingston.com,US,Logistics,1-10,organic,2023-04-05,2023-04-05 00:00:00+00:00
cus_96105e71eed946,Walker and Sons,jimenezaudrey@cooke.com,DE,HR Tech,201-500,referral,2023-04-05,2023-04-05 00:00:00+00:00
cus_a02e3be1139944,Burton-Booth,owensdonna@stevens.com,US,AgriTech,1-10,referral,2023-04-05,2023-04-05 00:00:00+00:00
cus_a6964f41c4a145,Jones-Carlson,brandonflores@figueroa-whitehead.com,US,AgriTech,201-500,outbound_sales,2023-04-05,2023-04-05 00:00:00+00:00
cus_0829a9c0740b4c,Boyd PLC,sochoa@campbell.com,CA,FinTech,501-2000,referral,2023-04-06,2023-04-06 00:00:00+00:00
cus_3b7c9473fbd940,Harris-Allen,gthornton@cruz.com,US,HR Tech,51-200,outbound_sales,2023-04-06,2023-04-06 00:00:00+00:00
cus_bda6be3e3de64d,Lamb PLC,rhonda15@rodriguez.biz,US,HR Tech,51-200,partner,2023-04-06,2023-04-06 00:00:00+00:00
cus_d8c9b4818c974a,"Adams, Walker and Hodge",nbaker@carpenter.com,US,FinTech,501-2000,partner,2023-04-06,2023-04-06 00:00:00+00:00
cus_dbd441b32b454b,Berger-Obrien,mbarnes@norman.com,BR,SaaS,2001+,organic,2023-04-06,2023-04-06 00:00:00+00:00
cus_e90ed81de9db49,Cook PLC,joseph45@harris-oliver.com,US,AgriTech,11-50,organic,2023-04-06,2023-04-06 00:00:00+00:00
cus_46dc9a51aa3e4b,Simmons LLC,douglasmichael@levine-carlson.com,US,Marketing,1-10,paid_search,2023-04-07,2023-04-07 00:00:00+00:00
cus_4ab99855201642,"Foley, Howard and Allen",richardchristopher@henry.com,CA,AgriTech,11-50,organic,2023-04-07,2023-04-07 00:00:00+00:00
cus_5f067480d2914a,Fuller-Johnson,austingarcia@koch.com,US,LegalTech,11-50,organic,2023-04-07,2023-04-07 00:00:00+00:00
cus_7d2640208fcc40,"Gonzalez, Gross and Sims",mcclainmelissa@johnson.org,IN,AgriTech,1-10,outbound_sales,2023-04-07,2023-04-07 00:00:00+00:00
cus_bbc9aea9671c4c,"Hancock, Williams and Romero",rfletcher@carroll.com,IN,HR Tech,501-2000,paid_search,2023-04-07,2023-04-07 00:00:00+00:00
cus_dd55dd8133c049,Fisher LLC,deborah12@torres-owens.com,CA,EdTech,2001+,organic,2023-04-07,2023-04-07 00:00:00+00:00
cus_2c7d6bde132d4e,"Morrow, Porter and Simmons",ybailey@dominguez.com,US,HR Tech,11-50,paid_search,2023-04-08,2023-04-08 00:00:00+00:00
cus_76b35223226449,"Williams, Francis and Baker",llevy@ware-adkins.org,FR,Logistics,1-10,outbound_sales,2023-04-08,2023-04-08 00:00:00+00:00
cus_80c6701eb38143,Marshall-Browning,zbray@hodge.com,US,Logistics,51-200,paid_search,2023-04-08,2023-04-08 00:00:00+00:00
cus_d0c31092984f4e,Morris-Higgins,jfox@thomas.net,BR,Logistics,11-50,partner,2023-04-08,2023-04-08 00:00:00+00:00
cus_eadb61351aaf4b,"Miles, Oconnor and Jefferson",karen27@gordon-thompson.org,US,HealthTech,11-50,referral,2023-04-08,2023-04-08 00:00:00+00:00
cus_43be8d056abc41,Boyd Inc,sarahbanks@sullivan.net,DE,HealthTech,11-50,paid_search,2023-04-09,2023-04-09 00:00:00+00:00
cus_81f5a941612d4f,Welch-Wiley,sean58@huff-park.com,AU,HealthTech,51-200,organic,2023-04-09,2023-04-09 00:00:00+00:00
cus_93dc7ec4c54d41,"Jimenez, Ingram and Jackson",harrygomez@lee-acosta.com,DE,HealthTech,11-50,outbound_sales,2023-04-09,2023-04-09 00:00:00+00:00
cus_beeccf551dd542,Dixon-Ramos,candaceelliott@elliott-mitchell.com,DE,E-Commerce,11-50,paid_search,2023-04-09,2023-04-09 00:00:00+00:00
cus_e2a2b059216541,Bennett-Daniels,douglaskirby@brown.com,GB,HR Tech,51-200,paid_search,2023-04-09,2023-04-09 00:00:00+00:00
cus_fc2c039434a148,Jackson LLC,keithsosa@bauer.com,AU,Marketing,11-50,referral,2023-04-09,2023-04-09 00:00:00+00:00
cus_108cd90d40ff4b,Simmons-Alvarez,castillowilliam@brown.com,FR,AgriTech,51-200,referral,2023-04-10,2023-04-10 00:00:00+00:00
cus_2e419209c47f48,"Wilson, White and Miranda",chambersfrank@navarro.biz,US,E-Commerce,11-50,paid_search,2023-04-10,2023-04-10 00:00:00+00:00
cus_32e43269536445,Reed-Newman,marybeck@clark.net,IN,HealthTech,51-200,paid_search,2023-04-10,2023-04-10 00:00:00+00:00
cus_3f11775ed8c545,Lynn LLC,melindamiller@brennan-collins.org,US,HealthTech,501-2000,referral,2023-04-10,2023-04-10 00:00:00+00:00
cus_74fc0747520145,"Duarte, Bishop and Serrano",simonmichael@may.com,FR,LegalTech,11-50,outbound_sales,2023-04-10,2023-04-10 00:00:00+00:00
cus_8cd46d4d5e1e45,"Farley, Welch and Santos",pmartin@harrison-james.biz,FR,Logistics,501-2000,organic,2023-04-10,2023-04-10 00:00:00+00:00
cus_b5b6b9a1c0b548,Horton Inc,zevans@reed.info,US,HealthTech,1-10,referral,2023-04-10,2023-04-10 00:00:00+00:00
cus_bc667b6b131e4d,Hansen Group,natashagriffin@stevenson-stephens.com,US,EdTech,11-50,referral,2023-04-10,2023-04-10 00:00:00+00:00
cus_e8cda552ff0f4d,"Lopez, Johnson and Koch",sean97@thompson.net,CA,Logistics,11-50,organic,2023-04-10,2023-04-10 00:00:00+00:00
cus_ccee8340407a4d,Brown Ltd,williamsandrew@rios.org,US,Marketing,201-500,referral,2023-04-11,2023-04-11 00:00:00+00:00
cus_42919be15dbb48,"Jensen, Thomas and Williams",wendy25@farley.com,CA,HR Tech,201-500,partner,2023-04-12,2023-04-12 00:00:00+00:00
cus_664ffc919b314f,Martinez Group,danielle82@johnson.info,US,LegalTech,11-50,outbound_sales,2023-04-12,2023-04-12 00:00:00+00:00
cus_7e1e2993844c49,Garcia-Cruz,haleymartinez@blake-bryant.com,US,FinTech,2001+,partner,2023-04-12,2023-04-12 00:00:00+00:00
cus_840f683452bf46,Jackson Ltd,msmith@dickson-simpson.com,GB,HealthTech,201-500,organic,2023-04-12,2023-04-12 00:00:00+00:00
cus_0af2e16a5a4f4b,"Wilson, Martinez and Gonzalez",amandaserrano@davis-nixon.com,US,Logistics,11-50,paid_search,2023-04-13,2023-04-13 00:00:00+00:00
cus_2956ddcb2fc149,Powers-Hobbs,gail73@castillo-colon.org,IN,EdTech,1-10,referral,2023-04-13,2023-04-13 00:00:00+00:00
cus_2aa04f0f2a9542,Harrell-Smith,sandovalalexander@delgado.com,US,HealthTech,51-200,outbound_sales,2023-04-13,2023-04-13 00:00:00+00:00
cus_30fdafcd7a0445,Roberts and Sons,kevin86@perry.net,IN,E-Commerce,2001+,outbound_sales,2023-04-13,2023-04-13 00:00:00+00:00
cus_bd7aafdc27604c,"Collins, Parks and Webb",melissaturner@thomas.org,GB,HealthTech,11-50,outbound_sales,2023-04-13,2023-04-13 00:00:00+00:00
cus_d000d53cc5e24b,Ruiz Inc,melissa10@parker-rivera.com,CA,Marketing,201-500,referral,2023-04-13,2023-04-13 00:00:00+00:00
cus_f447617e128f48,Davies Group,anaharrison@adams.net,FR,SaaS,1-10,organic,2023-04-13,2023-04-13 00:00:00+00:00
cus_097a05dbcb1045,"Collins, Reed and Moody",batesleroy@kent-hawkins.net,GB,FinTech,1-10,partner,2023-04-14,2023-04-14 00:00:00+00:00
cus_2b44c14477554f,"Bass, Gonzalez and Ayers",clementstracey@smith.com,US,Logistics,501-2000,partner,2023-04-14,2023-04-14 00:00:00+00:00
cus_6a7b4104059346,Smith and Sons,wchen@stein-martinez.com,NL,Marketing,11-50,referral,2023-04-14,2023-04-14 00:00:00+00:00
cus_c894ef5482294e,Jenkins Ltd,tarabishop@bowers.info,US,FinTech,11-50,outbound_sales,2023-04-14,2023-04-14 00:00:00+00:00
cus_a597468b5bab42,"Owens, Scott and Berg",hblack@perez.com,US,Logistics,201-500,outbound_sales,2023-04-15,2023-04-15 00:00:00+00:00
cus_be323d158ea243,Sandoval and Sons,jennifer86@wright.com,IN,Logistics,501-2000,organic,2023-04-15,2023-04-15 00:00:00+00:00
cus_f83feea55e1443,Bailey LLC,eric10@wilson.net,US,SaaS,51-200,outbound_sales,2023-04-15,2023-04-15 00:00:00+00:00
cus_2d4ff489980946,Cooper PLC,daniellindsey@woodard-hayes.com,US,HR Tech,201-500,organic,2023-04-16,2023-04-16 00:00:00+00:00
cus_5c66472ef07d43,Crawford-Marshall,robert16@delgado-wilkins.org,SE,E-Commerce,1-10,organic,2023-04-16,2023-04-16 00:00:00+00:00
cus_dc1e89d459f142,Rosales PLC,bennettbrett@gonzalez-shepherd.info,US,Marketing,1-10,organic,2023-04-16,2023-04-16 00:00:00+00:00
cus_ed3fdb95250d4b,Welch-Brown,davidjohnson@mosley.com,US,HR Tech,11-50,paid_search,2023-04-16,2023-04-16 00:00:00+00:00
cus_18bedba916c447,Bennett and Sons,santosalejandro@mata-kelly.com,CA,EdTech,1-10,referral,2023-04-17,2023-04-17 00:00:00+00:00
cus_306af00e25b54d,"Crane, Williams and Potter",elewis@carrillo.com,US,SaaS,1-10,referral,2023-04-17,2023-04-17 00:00:00+00:00
